./dataset_train/number\0\274.png,0
./dataset_train/number\0\275.png,0
./dataset_train/number\0\276.png,0
./dataset_train/number\0\277.png,0
./dataset_train/number\0\278.png,0
./dataset_train/number\0\279.png,0
./dataset_train/number\0\28.png,0
./dataset_train/number\0\280.png,0
./dataset_train/number\0\281.png,0
./dataset_train/number\0\282.png,0
./dataset_train/number\0\283.png,0
./dataset_train/number\0\284.png,0
./dataset_train/number\0\285.png,0
./dataset_train/number\0\286.png,0
./dataset_train/number\0\287.png,0
./dataset_train/number\0\288.png,0
./dataset_train/number\0\289.png,0
./dataset_train/number\0\29.png,0
./dataset_train/number\0\290.png,0
./dataset_train/number\0\291.png,0
./dataset_train/number\0\292.png,0
./dataset_train/number\0\293.png,0
./dataset_train/number\0\294.png,0
./dataset_train/number\0\295.png,0
./dataset_train/number\0\296.png,0
./dataset_train/number\0\297.png,0
./dataset_train/number\0\298.png,0
./dataset_train/number\0\299.png,0
./dataset_train/number\0\3.png,0
./dataset_train/number\0\30.png,0
./dataset_train/number\0\300.png,0
./dataset_train/number\0\301.png,0
./dataset_train/number\0\302.png,0
./dataset_train/number\0\303.png,0
./dataset_train/number\0\304.png,0
./dataset_train/number\0\305.png,0
./dataset_train/number\0\306.png,0
./dataset_train/number\0\307.png,0
./dataset_train/number\0\308.png,0
./dataset_train/number\0\309.png,0
./dataset_train/number\0\31.png,0
./dataset_train/number\0\310.png,0
./dataset_train/number\0\311.png,0
./dataset_train/number\0\312.png,0
./dataset_train/number\0\313.png,0
./dataset_train/number\0\314.png,0
./dataset_train/number\0\315.png,0
./dataset_train/number\0\316.png,0
./dataset_train/number\0\317.png,0
./dataset_train/number\0\318.png,0
./dataset_train/number\0\319.png,0
./dataset_train/number\0\32.png,0
./dataset_train/number\0\320.png,0
./dataset_train/number\0\321.png,0
./dataset_train/number\0\322.png,0
./dataset_train/number\0\323.png,0
./dataset_train/number\0\324.png,0
./dataset_train/number\0\325.png,0
./dataset_train/number\0\326.png,0
./dataset_train/number\0\327.png,0
./dataset_train/number\0\328.png,0
./dataset_train/number\0\329.png,0
./dataset_train/number\0\33.png,0
./dataset_train/number\0\330.png,0
./dataset_train/number\0\331.png,0
./dataset_train/number\0\332.png,0
./dataset_train/number\0\333.png,0
./dataset_train/number\0\334.png,0
./dataset_train/number\0\335.png,0
./dataset_train/number\0\336.png,0
./dataset_train/number\0\337.png,0
./dataset_train/number\0\338.png,0
./dataset_train/number\0\339.png,0
./dataset_train/number\0\34.png,0
./dataset_train/number\0\340.png,0
./dataset_train/number\0\341.png,0
./dataset_train/number\0\342.png,0
./dataset_train/number\0\343.png,0
./dataset_train/number\0\344.png,0
./dataset_train/number\0\345.png,0
./dataset_train/number\0\346.png,0
./dataset_train/number\0\347.png,0
./dataset_train/number\0\348.png,0
./dataset_train/number\0\349.png,0
./dataset_train/number\0\35.png,0
./dataset_train/number\0\350.png,0
./dataset_train/number\0\351.png,0
./dataset_train/number\0\352.png,0
./dataset_train/number\0\353.png,0
./dataset_train/number\0\354.png,0
./dataset_train/number\0\355.png,0
./dataset_train/number\0\356.png,0
./dataset_train/number\0\357.png,0
./dataset_train/number\0\358.png,0
./dataset_train/number\0\359.png,0
./dataset_train/number\0\36.png,0
./dataset_train/number\0\360.png,0
./dataset_train/number\0\361.png,0
./dataset_train/number\0\362.png,0
./dataset_train/number\0\363.png,0
./dataset_train/number\0\364.png,0
./dataset_train/number\0\365.png,0
./dataset_train/number\0\366.png,0
./dataset_train/number\0\367.png,0
./dataset_train/number\0\368.png,0
./dataset_train/number\0\369.png,0
./dataset_train/number\0\37.png,0
./dataset_train/number\0\370.png,0
./dataset_train/number\0\371.png,0
./dataset_train/number\0\372.png,0
./dataset_train/number\0\373.png,0
./dataset_train/number\0\374.png,0
./dataset_train/number\0\375.png,0
./dataset_train/number\0\376.png,0
./dataset_train/number\0\377.png,0
./dataset_train/number\0\378.png,0
./dataset_train/number\0\379.png,0
./dataset_train/number\0\38.png,0
./dataset_train/number\0\380.png,0
./dataset_train/number\0\381.png,0
./dataset_train/number\0\382.png,0
./dataset_train/number\0\383.png,0
./dataset_train/number\0\384.png,0
./dataset_train/number\0\385.png,0
./dataset_train/number\0\386.png,0
./dataset_train/number\0\387.png,0
./dataset_train/number\0\388.png,0
./dataset_train/number\0\389.png,0
./dataset_train/number\0\39.png,0
./dataset_train/number\0\390.png,0
./dataset_train/number\0\391.png,0
./dataset_train/number\0\392.png,0
./dataset_train/number\0\393.png,0
./dataset_train/number\0\394.png,0
./dataset_train/number\0\395.png,0
./dataset_train/number\0\396.png,0
./dataset_train/number\0\397.png,0
./dataset_train/number\0\398.png,0
./dataset_train/number\0\399.png,0
./dataset_train/number\0\4.png,0
./dataset_train/number\0\40.png,0
./dataset_train/number\0\400.png,0
./dataset_train/number\0\401.png,0
./dataset_train/number\0\402.png,0
./dataset_train/number\0\403.png,0
./dataset_train/number\0\404.png,0
./dataset_train/number\0\405.png,0
./dataset_train/number\0\406.png,0
./dataset_train/number\0\407.png,0
./dataset_train/number\0\408.png,0
./dataset_train/number\0\409.png,0
./dataset_train/number\0\41.png,0
./dataset_train/number\0\410.png,0
./dataset_train/number\0\411.png,0
./dataset_train/number\0\412.png,0
./dataset_train/number\0\413.png,0
./dataset_train/number\0\414.png,0
./dataset_train/number\0\415.png,0
./dataset_train/number\0\416.png,0
./dataset_train/number\0\417.png,0
./dataset_train/number\0\418.png,0
./dataset_train/number\0\419.png,0
./dataset_train/number\0\42.png,0
./dataset_train/number\0\420.png,0
./dataset_train/number\0\421.png,0
./dataset_train/number\0\422.png,0
./dataset_train/number\0\423.png,0
./dataset_train/number\0\424.png,0
./dataset_train/number\0\425.png,0
./dataset_train/number\0\426.png,0
./dataset_train/number\0\427.png,0
./dataset_train/number\0\428.png,0
./dataset_train/number\0\429.png,0
./dataset_train/number\0\43.png,0
./dataset_train/number\0\430.png,0
./dataset_train/number\0\431.png,0
./dataset_train/number\0\432.png,0
./dataset_train/number\0\433.png,0
./dataset_train/number\0\434.png,0
./dataset_train/number\0\435.png,0
./dataset_train/number\0\436.png,0
./dataset_train/number\0\437.png,0
./dataset_train/number\0\438.png,0
./dataset_train/number\0\439.png,0
./dataset_train/number\0\44.png,0
./dataset_train/number\0\440.png,0
./dataset_train/number\0\441.png,0
./dataset_train/number\0\442.png,0
./dataset_train/number\0\443.png,0
./dataset_train/number\0\444.png,0
./dataset_train/number\0\445.png,0
./dataset_train/number\0\446.png,0
./dataset_train/number\0\447.png,0
./dataset_train/number\0\448.png,0
./dataset_train/number\0\449.png,0
./dataset_train/number\0\45.png,0
./dataset_train/number\0\450.png,0
./dataset_train/number\0\451.png,0
./dataset_train/number\0\452.png,0
./dataset_train/number\0\453.png,0
./dataset_train/number\0\454.png,0
./dataset_train/number\0\455.png,0
./dataset_train/number\0\456.png,0
./dataset_train/number\0\457.png,0
./dataset_train/number\0\458.png,0
./dataset_train/number\0\459.png,0
./dataset_train/number\0\46.png,0
./dataset_train/number\0\460.png,0
./dataset_train/number\0\461.png,0
./dataset_train/number\0\462.png,0
./dataset_train/number\0\463.png,0
./dataset_train/number\0\464.png,0
./dataset_train/number\0\465.png,0
./dataset_train/number\0\466.png,0
./dataset_train/number\0\467.png,0
./dataset_train/number\0\468.png,0
./dataset_train/number\0\469.png,0
./dataset_train/number\0\47.png,0
./dataset_train/number\0\470.png,0
./dataset_train/number\0\471.png,0
./dataset_train/number\0\472.png,0
./dataset_train/number\0\473.png,0
./dataset_train/number\0\474.png,0
./dataset_train/number\0\475.png,0
./dataset_train/number\0\476.png,0
./dataset_train/number\0\477.png,0
./dataset_train/number\0\478.png,0
./dataset_train/number\0\479.png,0
./dataset_train/number\0\48.png,0
./dataset_train/number\0\480.png,0
./dataset_train/number\0\481.png,0
./dataset_train/number\0\482.png,0
./dataset_train/number\0\483.png,0
./dataset_train/number\0\484.png,0
./dataset_train/number\0\485.png,0
./dataset_train/number\0\486.png,0
./dataset_train/number\0\487.png,0
./dataset_train/number\0\488.png,0
./dataset_train/number\0\489.png,0
./dataset_train/number\0\49.png,0
./dataset_train/number\0\490.png,0
./dataset_train/number\0\491.png,0
./dataset_train/number\0\492.png,0
./dataset_train/number\0\493.png,0
./dataset_train/number\0\494.png,0
./dataset_train/number\0\495.png,0
./dataset_train/number\0\496.png,0
./dataset_train/number\0\497.png,0
./dataset_train/number\0\498.png,0
./dataset_train/number\0\499.png,0
./dataset_train/number\0\5.png,0
./dataset_train/number\0\50.png,0
./dataset_train/number\0\500.png,0
./dataset_train/number\0\501.png,0
./dataset_train/number\0\502.png,0
./dataset_train/number\0\503.png,0
./dataset_train/number\0\504.png,0
./dataset_train/number\0\505.png,0
./dataset_train/number\0\506.png,0
./dataset_train/number\0\507.png,0
./dataset_train/number\0\508.png,0
./dataset_train/number\0\509.png,0
./dataset_train/number\0\51.png,0
./dataset_train/number\0\510.png,0
./dataset_train/number\0\511.png,0
./dataset_train/number\0\512.png,0
./dataset_train/number\0\513.png,0
./dataset_train/number\0\514.png,0
./dataset_train/number\0\515.png,0
./dataset_train/number\0\516.png,0
./dataset_train/number\0\517.png,0
./dataset_train/number\0\518.png,0
./dataset_train/number\0\519.png,0
./dataset_train/number\0\52.png,0
./dataset_train/number\0\520.png,0
./dataset_train/number\0\521.png,0
./dataset_train/number\0\522.png,0
./dataset_train/number\0\523.png,0
./dataset_train/number\0\524.png,0
./dataset_train/number\0\525.png,0
./dataset_train/number\0\526.png,0
./dataset_train/number\0\527.png,0
./dataset_train/number\0\528.png,0
./dataset_train/number\0\529.png,0
./dataset_train/number\0\53.png,0
./dataset_train/number\0\530.png,0
./dataset_train/number\0\531.png,0
./dataset_train/number\0\532.png,0
./dataset_train/number\0\533.png,0
./dataset_train/number\0\534.png,0
./dataset_train/number\0\535.png,0
./dataset_train/number\0\536.png,0
./dataset_train/number\0\537.png,0
./dataset_train/number\0\538.png,0
./dataset_train/number\0\539.png,0
./dataset_train/number\0\54.png,0
./dataset_train/number\0\540.png,0
./dataset_train/number\0\541.png,0
./dataset_train/number\0\542.png,0
./dataset_train/number\0\543.png,0
./dataset_train/number\0\544.png,0
./dataset_train/number\0\545.png,0
./dataset_train/number\0\546.png,0
./dataset_train/number\0\547.png,0
./dataset_train/number\0\548.png,0
./dataset_train/number\0\549.png,0
./dataset_train/number\0\55.png,0
./dataset_train/number\0\550.png,0
./dataset_train/number\0\551.png,0
./dataset_train/number\0\552.png,0
./dataset_train/number\0\553.png,0
./dataset_train/number\0\554.png,0
./dataset_train/number\0\555.png,0
./dataset_train/number\0\556.png,0
./dataset_train/number\0\557.png,0
./dataset_train/number\0\558.png,0
./dataset_train/number\0\559.png,0
./dataset_train/number\0\56.png,0
./dataset_train/number\0\560.png,0
./dataset_train/number\0\561.png,0
./dataset_train/number\0\562.png,0
./dataset_train/number\0\563.png,0
./dataset_train/number\0\564.png,0
./dataset_train/number\0\565.png,0
./dataset_train/number\0\566.png,0
./dataset_train/number\0\567.png,0
./dataset_train/number\0\568.png,0
./dataset_train/number\0\569.png,0
./dataset_train/number\0\57.png,0
./dataset_train/number\0\570.png,0
./dataset_train/number\0\571.png,0
./dataset_train/number\0\572.png,0
./dataset_train/number\0\573.png,0
./dataset_train/number\0\574.png,0
./dataset_train/number\0\575.png,0
./dataset_train/number\0\576.png,0
./dataset_train/number\0\577.png,0
./dataset_train/number\0\578.png,0
./dataset_train/number\0\579.png,0
./dataset_train/number\0\58.png,0
./dataset_train/number\0\580.png,0
./dataset_train/number\0\581.png,0
./dataset_train/number\0\582.png,0
./dataset_train/number\0\583.png,0
./dataset_train/number\0\584.png,0
./dataset_train/number\0\585.png,0
./dataset_train/number\0\586.png,0
./dataset_train/number\0\587.png,0
./dataset_train/number\0\588.png,0
./dataset_train/number\0\589.png,0
./dataset_train/number\0\59.png,0
./dataset_train/number\0\590.png,0
./dataset_train/number\0\591.png,0
./dataset_train/number\0\592.png,0
./dataset_train/number\0\593.png,0
./dataset_train/number\0\594.png,0
./dataset_train/number\0\595.png,0
./dataset_train/number\0\596.png,0
./dataset_train/number\0\597.png,0
./dataset_train/number\0\598.png,0
./dataset_train/number\0\599.png,0
./dataset_train/number\0\6.png,0
./dataset_train/number\0\60.png,0
./dataset_train/number\0\61.png,0
./dataset_train/number\0\62.png,0
./dataset_train/number\0\63.png,0
./dataset_train/number\0\64.png,0
./dataset_train/number\0\65.png,0
./dataset_train/number\0\66.png,0
./dataset_train/number\0\67.png,0
./dataset_train/number\0\68.png,0
./dataset_train/number\0\69.png,0
./dataset_train/number\0\7.png,0
./dataset_train/number\0\70.png,0
./dataset_train/number\0\71.png,0
./dataset_train/number\0\72.png,0
./dataset_train/number\0\73.png,0
./dataset_train/number\0\74.png,0
./dataset_train/number\0\75.png,0
./dataset_train/number\0\76.png,0
./dataset_train/number\0\77.png,0
./dataset_train/number\0\78.png,0
./dataset_train/number\0\79.png,0
./dataset_train/number\0\8.png,0
./dataset_train/number\0\80.png,0
./dataset_train/number\0\81.png,0
./dataset_train/number\0\82.png,0
./dataset_train/number\0\83.png,0
./dataset_train/number\0\84.png,0
./dataset_train/number\0\85.png,0
./dataset_train/number\0\86.png,0
./dataset_train/number\0\87.png,0
./dataset_train/number\0\88.png,0
./dataset_train/number\0\89.png,0
./dataset_train/number\0\9.png,0
./dataset_train/number\0\90.png,0
./dataset_train/number\0\91.png,0
./dataset_train/number\0\92.png,0
./dataset_train/number\0\93.png,0
./dataset_train/number\0\94.png,0
./dataset_train/number\0\95.png,0
./dataset_train/number\0\96.png,0
./dataset_train/number\0\97.png,0
./dataset_train/number\0\98.png,0
./dataset_train/number\0\99.png,0
./dataset_train/number\1\0.png,1
./dataset_train/number\1\1.png,1
./dataset_train/number\1\10.png,1
./dataset_train/number\1\100.png,1
./dataset_train/number\1\101.png,1
./dataset_train/number\1\102.png,1
./dataset_train/number\1\103.png,1
./dataset_train/number\1\104.png,1
./dataset_train/number\1\105.png,1
./dataset_train/number\1\106.png,1
./dataset_train/number\1\107.png,1
./dataset_train/number\1\108.png,1
./dataset_train/number\1\109.png,1
./dataset_train/number\1\11.png,1
./dataset_train/number\1\110.png,1
./dataset_train/number\1\111.png,1
./dataset_train/number\1\112.png,1
./dataset_train/number\1\113.png,1
./dataset_train/number\1\114.png,1
./dataset_train/number\1\115.png,1
./dataset_train/number\1\116.png,1
./dataset_train/number\1\117.png,1
./dataset_train/number\1\118.png,1
./dataset_train/number\1\119.png,1
./dataset_train/number\1\12.png,1
./dataset_train/number\1\120.png,1
./dataset_train/number\1\121.png,1
./dataset_train/number\1\122.png,1
./dataset_train/number\1\123.png,1
./dataset_train/number\1\124.png,1
./dataset_train/number\1\125.png,1
./dataset_train/number\1\126.png,1
./dataset_train/number\1\127.png,1
./dataset_train/number\1\128.png,1
./dataset_train/number\1\129.png,1
./dataset_train/number\1\13.png,1
./dataset_train/number\1\130.png,1
./dataset_train/number\1\131.png,1
./dataset_train/number\1\132.png,1
./dataset_train/number\1\133.png,1
./dataset_train/number\1\134.png,1
./dataset_train/number\1\135.png,1
./dataset_train/number\1\136.png,1
./dataset_train/number\1\137.png,1
./dataset_train/number\1\138.png,1
./dataset_train/number\1\139.png,1
./dataset_train/number\1\14.png,1
./dataset_train/number\1\140.png,1
./dataset_train/number\1\141.png,1
./dataset_train/number\1\142.png,1
./dataset_train/number\1\143.png,1
./dataset_train/number\1\144.png,1
./dataset_train/number\1\145.png,1
./dataset_train/number\1\146.png,1
./dataset_train/number\1\147.png,1
./dataset_train/number\1\148.png,1
./dataset_train/number\1\149.png,1
./dataset_train/number\1\15.png,1
./dataset_train/number\1\150.png,1
./dataset_train/number\1\151.png,1
./dataset_train/number\1\152.png,1
./dataset_train/number\1\153.png,1
./dataset_train/number\1\154.png,1
./dataset_train/number\1\155.png,1
./dataset_train/number\1\156.png,1
./dataset_train/number\1\157.png,1
./dataset_train/number\1\158.png,1
./dataset_train/number\1\159.png,1
./dataset_train/number\1\16.png,1
./dataset_train/number\1\160.png,1
./dataset_train/number\1\161.png,1
./dataset_train/number\1\162.png,1
./dataset_train/number\1\163.png,1
./dataset_train/number\1\164.png,1
./dataset_train/number\1\165.png,1
./dataset_train/number\1\166.png,1
./dataset_train/number\1\167.png,1
./dataset_train/number\1\168.png,1
./dataset_train/number\1\169.png,1
./dataset_train/number\1\17.png,1
./dataset_train/number\1\170.png,1
./dataset_train/number\1\171.png,1
./dataset_train/number\1\172.png,1
./dataset_train/number\1\173.png,1
./dataset_train/number\1\174.png,1
./dataset_train/number\1\175.png,1
./dataset_train/number\1\176.png,1
./dataset_train/number\1\177.png,1
./dataset_train/number\1\178.png,1
./dataset_train/number\1\179.png,1
./dataset_train/number\1\18.png,1
./dataset_train/number\1\180.png,1
./dataset_train/number\1\181.png,1
./dataset_train/number\1\182.png,1
./dataset_train/number\1\183.png,1
./dataset_train/number\1\184.png,1
./dataset_train/number\1\185.png,1
./dataset_train/number\1\186.png,1
./dataset_train/number\1\187.png,1
./dataset_train/number\1\188.png,1
./dataset_train/number\1\189.png,1
./dataset_train/number\1\19.png,1
./dataset_train/number\1\190.png,1
./dataset_train/number\1\191.png,1
./dataset_train/number\1\192.png,1
./dataset_train/number\1\193.png,1
./dataset_train/number\1\194.png,1
./dataset_train/number\1\195.png,1
./dataset_train/number\1\196.png,1
./dataset_train/number\1\197.png,1
./dataset_train/number\1\198.png,1
./dataset_train/number\1\199.png,1
./dataset_train/number\1\2.png,1
./dataset_train/number\1\20.png,1
./dataset_train/number\1\200.png,1
./dataset_train/number\1\201.png,1
./dataset_train/number\1\202.png,1
./dataset_train/number\1\203.png,1
./dataset_train/number\1\204.png,1
./dataset_train/number\1\205.png,1
./dataset_train/number\1\206.png,1
./dataset_train/number\1\207.png,1
./dataset_train/number\1\208.png,1
./dataset_train/number\1\209.png,1
./dataset_train/number\1\21.png,1
./dataset_train/number\1\210.png,1
./dataset_train/number\1\211.png,1
./dataset_train/number\1\212.png,1
./dataset_train/number\1\213.png,1
./dataset_train/number\1\214.png,1
./dataset_train/number\1\215.png,1
./dataset_train/number\1\216.png,1
./dataset_train/number\1\217.png,1
./dataset_train/number\1\218.png,1
./dataset_train/number\1\219.png,1
./dataset_train/number\1\22.png,1
./dataset_train/number\1\220.png,1
./dataset_train/number\1\221.png,1
./dataset_train/number\1\222.png,1
./dataset_train/number\1\223.png,1
./dataset_train/number\1\224.png,1
./dataset_train/number\1\225.png,1
./dataset_train/number\1\226.png,1
./dataset_train/number\1\227.png,1
./dataset_train/number\1\228.png,1
./dataset_train/number\1\229.png,1
./dataset_train/number\1\23.png,1
./dataset_train/number\1\230.png,1
./dataset_train/number\1\231.png,1
./dataset_train/number\1\232.png,1
./dataset_train/number\1\233.png,1
./dataset_train/number\1\234.png,1
./dataset_train/number\1\235.png,1
./dataset_train/number\1\236.png,1
./dataset_train/number\1\237.png,1
./dataset_train/number\1\238.png,1
./dataset_train/number\1\239.png,1
./dataset_train/number\1\24.png,1
./dataset_train/number\1\240.png,1
./dataset_train/number\1\241.png,1
./dataset_train/number\1\242.png,1
./dataset_train/number\1\243.png,1
./dataset_train/number\1\244.png,1
./dataset_train/number\1\245.png,1
./dataset_train/number\1\246.png,1
./dataset_train/number\1\247.png,1
./dataset_train/number\1\248.png,1
./dataset_train/number\1\249.png,1
./dataset_train/number\1\25.png,1
./dataset_train/number\1\250.png,1
./dataset_train/number\1\251.png,1
./dataset_train/number\1\252.png,1
./dataset_train/number\1\253.png,1
./dataset_train/number\1\254.png,1
./dataset_train/number\1\255.png,1
./dataset_train/number\1\256.png,1
./dataset_train/number\1\257.png,1
./dataset_train/number\1\258.png,1
./dataset_train/number\1\259.png,1
./dataset_train/number\1\26.png,1
./dataset_train/number\1\260.png,1
./dataset_train/number\1\261.png,1
./dataset_train/number\1\262.png,1
./dataset_train/number\1\263.png,1
./dataset_train/number\1\264.png,1
./dataset_train/number\1\265.png,1
./dataset_train/number\1\266.png,1
./dataset_train/number\1\267.png,1
./dataset_train/number\1\268.png,1
./dataset_train/number\1\269.png,1
./dataset_train/number\1\27.png,1
./dataset_train/number\1\270.png,1
./dataset_train/number\1\271.png,1
./dataset_train/number\1\272.png,1
./dataset_train/number\1\273.png,1
./dataset_train/number\1\274.png,1
./dataset_train/number\1\275.png,1
./dataset_train/number\1\276.png,1
./dataset_train/number\1\277.png,1
./dataset_train/number\1\278.png,1
./dataset_train/number\1\279.png,1
./dataset_train/number\1\28.png,1
./dataset_train/number\1\280.png,1
./dataset_train/number\1\281.png,1
./dataset_train/number\1\282.png,1
./dataset_train/number\1\283.png,1
./dataset_train/number\1\284.png,1
./dataset_train/number\1\285.png,1
./dataset_train/number\1\286.png,1
./dataset_train/number\1\287.png,1
./dataset_train/number\1\288.png,1
./dataset_train/number\1\289.png,1
./dataset_train/number\1\29.png,1
./dataset_train/number\1\290.png,1
./dataset_train/number\1\291.png,1
./dataset_train/number\1\292.png,1
./dataset_train/number\1\293.png,1
./dataset_train/number\1\294.png,1
./dataset_train/number\1\295.png,1
./dataset_train/number\1\296.png,1
./dataset_train/number\1\297.png,1
./dataset_train/number\1\298.png,1
./dataset_train/number\1\299.png,1
